ord,request,window,request_in_window,kind,campaign_id,bid_value
3520,1173,1108,2,no bid,2,0
3521,1173,1108,2,win,1,10
3522,1174,1109,0,bid,1,10
3523,1174,1109,0,no bid,2,0
3524,1174,1109,0,win,1,10
3525,1175,1109,1,bid,1,10
3526,1175,1109,1,no bid,2,0
3527,1175,1109,1,win,1,10
3528,1176,1109,2,bid,1,10
3529,1176,1109,2,no bid,2,0
3530,1176,1109,2,win,1,10
3531,1177,1110,0,bid,1,10
3532,1177,1110,0,no bid,2,0
3533,1177,1110,0,win,1,10
3534,1178,1110,1,bid,1,10
3535,1178,1110,1,no bid,2,0
3536,1178,1110,1,win,1,10
3537,1179,1110,2,bid,1,10
3538,1179,1110,2,no bid,2,0
3539,1179,1110,2,win,1,10
3540,1180,1111,0,bid,1,10
3541,1180,1111,0,no bid,2,0
3542,1180,1111,0,win,1,10
3543,1181,1111,1,bid,1,10
3544,1181,1111,1,no bid,2,0
3545,1181,1111,1,win,1,10
3546,1182,1111,2,bid,1,10
3547,1182,1111,2,no bid,2,0
3548,1182,1111,2,win,1,10
3549,1183,1112,0,bid,1,10
3550,1183,1112,0,no bid,2,0
3551,1183,1112,0,win,1,10
3552,1184,1112,1,bid,1,10
3553,1184,1112,1,no bid,2,0
3554,1184,1112,1,win,1,10
3555,1185,1112,2,bid,1,10
3556,1185,1112,2,no bid,2,0
3557,1185,1112,2,win,1,10
3558,1186,1113,0,bid,1,10
3559,1186,1113,0,no bid,2,0
3560,1186,1113,0,win,1,10
3561,1187,1113,1,bid,1,10
3562,1187,1113,1,no bid,2,0
3563,1187,1113,1,win,1,10
3564,1188,1113,2,bid,1,10
3565,1188,1113,2,no bid,2,0
3566,1188,1113,2,win,1,10
3567,1189,1114,0,bid,1,10
3568,1189,1114,0,no bid,2,0
3569,1189,1114,0,win,1,10
3570,1190,1114,1,bid,1,10
3571,1190,1114,1,no bid,2,0
3572,1190,1114,1,win,1,10
3573,1191,1114,2,bid,1,10
3574,1191,1114,2,no bid,2,0
3575,1191,1114,2,win,1,10
3576,1192,1115,0,bid,1,10
3577,1192,1115,0,no bid,2,0
3578,1192,1115,0,win,1,10
3579,1193,1115,1,bid,1,10
3580,1193,1115,1,no bid,2,0
3581,1193,1115,1,win,1,10
3582,1194,1115,2,bid,1,10
3583,1194,1115,2,no bid,2,0
3584,1194,1115,2,win,1,10
3585,1195,1116,0,bid,1,10
3586,1195,1116,0,no bid,2,0
3587,1195,1116,0,win,1,10
3588,1196,1116,1,bid,1,10
3589,1196,1116,1,no bid,2,0
3590,1196,1116,1,win,1,10
3591,1197,1116,2,bid,1,10
3592,1197,1116,2,no bid,2,0
3593,1197,1116,2,win,1,10
3594,1198,1117,0,bid,1,10
3595,1198,1117,0,no bid,2,0
3596,1198,1117,0,win,1,10
3597,1199,1117,1,bid,1,10
3598,1199,1117,1,no bid,2,0
3599,1199,1117,1,win,1,10
3600,1200,1117,2,bid,1,10
3601,1200,1117,2,no bid,2,0
3602,1200,1117,2,win,1,10
3603,1201,1118,0,bid,1,10
3604,1201,1118,0,no bid,2,0
3605,1201,1118,0,win,1,10
3606,1202,1118,1,bid,1,10
3607,1202,1118,1,no bid,2,0
3608,1202,1118,1,win,1,10
3609,1203,1118,2,bid,1,10
3610,1203,1118,2,no bid,2,0
3611,1203,1118,2,win,1,10
3612,1204,1119,0,bid,1,10
3613,1204,1119,0,no bid,2,0
3614,1204,1119,0,win,1,10
3615,1205,1119,1,bid,1,10
3616,1205,1119,1,no bid,2,0
3617,1205,1119,1,win,1,10
3618,1206,1119,2,bid,1,10
3619,1206,1119,2,no bid,2,0
3620,1206,1119,2,win,1,10
3621,1207,1120,0,bid,1,10
3622,1207,1120,0,no bid,2,0
3623,1207,1120,0,win,1,10
3624,1208,1120,1,bid,1,10
3625,1208,1120,1,no bid,2,0
3626,1208,1120,1,win,1,10
3627,1209,1120,2,bid,1,10
3628,1209,1120,2,no bid,2,0
3629,1209,1120,2,win,1,10
3630,1210,1121,0,bid,1,10
3631,1210,1121,0,no bid,2,0
3632,1210,1121,0,win,1,10
3633,1211,1121,1,bid,1,10
3634,1211,1121,1,no bid,2,0
3635,1211,1121,1,win,1,10
3636,1212,1121,2,bid,1,10
3637,1212,1121,2,no bid,2,0
3638,1212,1121,2,win,1,10
3639,1213,1122,0,bid,1,10
3640,1213,1122,0,no bid,2,0
3641,1213,1122,0,win,1,10
3642,1214,1122,1,bid,1,10
3643,1214,1122,1,no bid,2,0
3644,1214,1122,1,win,1,10
3645,1215,1122,2,bid,1,10
3646,1215,1122,2,no bid,2,0
3647,1215,1122,2,win,1,10
3648,1216,1123,0,bid,1,10
3649,1216,1123,0,no bid,2,0
3650,1216,1123,0,win,1,10
3651,1217,1123,1,bid,1,10
3652,1217,1123,1,no bid,2,0
3653,1217,1123,1,win,1,10
3654,1218,1123,2,bid,1,10
3655,1218,1123,2,no bid,2,0
3656,1218,1123,2,win,1,10
3657,1219,1124,0,bid,1,10
3658,1219,1124,0,no bid,2,0
3659,1219,1124,0,win,1,10
3660,1220,1124,1,bid,1,10
3661,1220,1124,1,no bid,2,0
3662,1220,1124,1,win,1,10
3663,1221,1124,2,bid,1,10
3664,1221,1124,2,no bid,2,0
3665,1221,1124,2,win,1,10
3666,1222,1125,0,bid,1,10
3667,1222,1125,0,no bid,2,0
3668,1222,1125,0,win,1,10
3669,1223,1125,1,bid,1,10
3670,1223,1125,1,no bid,2,0
3671,1223,1125,1,win,1,10
3672,1224,1125,2,bid,1,10
3673,1224,1125,2,no bid,2,0
3674,1224,1125,2,win,1,10
3675,1225,1126,0,bid,1,10
3676,1225,1126,0,no bid,2,0
3677,1225,1126,0,win,1,10
3678,1226,1126,1,bid,1,10
3679,1226,1126,1,no bid,2,0
3680,1226,1126,1,win,1,10
3681,1227,1126,2,bid,1,10
3682,1227,1126,2,no bid,2,0
3683,1227,1126,2,win,1,10
3684,1228,1127,0,bid,1,10
3685,1228,1127,0,no bid,2,0
3686,1228,1127,0,win,1,10
3687,1229,1127,1,bid,1,10
3688,1229,1127,1,no bid,2,0
3689,1229,1127,1,win,1,10
3690,1230,1127,2,bid,1,10
3691,1230,1127,2,no bid,2,0
3692,1230,1127,2,win,1,10
3693,1231,1128,0,bid,1,10
3694,1231,1128,0,no bid,2,0
3695,1231,1128,0,win,1,10
3696,1232,1128,1,bid,1,10
3697,1232,1128,1,no bid,2,0
3698,1232,1128,1,win,1,10
3699,1233,1128,2,bid,1,10
3700,1233,1128,2,no bid,2,0
3701,1233,1128,2,win,1,10
3702,1234,1129,0,bid,1,10
3703,1234,1129,0,no bid,2,0
3704,1234,1129,0,win,1,10
3705,1235,1129,1,bid,1,10
3706,1235,1129,1,no bid,2,0
3707,1235,1129,1,win,1,10
3708,1236,1129,2,bid,1,10
3709,1236,1129,2,no bid,2,0
3710,1236,1129,2,win,1,10
3711,1237,1130,0,bid,1,10
3712,1237,1130,0,no bid,2,0
3713,1237,1130,0,win,1,10
3714,1238,1130,1,bid,1,10
3715,1238,1130,1,no bid,2,0
3716,1238,1130,1,win,1,10
3717,1239,1130,2,bid,1,10
3718,1239,1130,2,no bid,2,0
3719,1239,1130,2,win,1,10
3720,1240,1131,0,bid,1,10
3721,1240,1131,0,no bid,2,0
3722,1240,1131,0,win,1,10
3723,1241,1131,1,bid,1,10
3724,1241,1131,1,no bid,2,0
3725,1241,1131,1,win,1,10
3726,1242,1131,2,bid,1,10
3727,1242,1131,2,no bid,2,0
3728,1242,1131,2,win,1,10
3729,1243,1132,0,bid,1,10
3730,1243,1132,0,no bid,2,0
3731,1243,1132,0,win,1,10
3732,1244,1132,1,bid,1,10
3733,1244,1132,1,no bid,2,0
3734,1244,1132,1,win,1,10
3735,1245,1132,2,bid,1,10
3736,1245,1132,2,no bid,2,0
3737,1245,1132,2,win,1,10
3738,1246,1133,0,bid,1,10
3739,1246,1133,0,no bid,2,0
3740,1246,1133,0,win,1,10
3741,1247,1133,1,bid,1,10
3742,1247,1133,1,no bid,2,0
3743,1247,1133,1,win,1,10
3744,1248,1133,2,bid,1,10
3745,1248,1133,2,no bid,2,0
3746,1248,1133,2,win,1,10
3747,1249,1134,0,bid,1,10
3748,1249,1134,0,no bid,2,0
3749,1249,1134,0,win,1,10
3750,1250,1134,1,bid,1,10
3751,1250,1134,1,no bid,2,0
3752,1250,1134,1,win,1,10
3753,1251,1134,2,bid,1,10
3754,1251,1134,2,no bid,2,0
3755,1251,1134,2,win,1,10
3756,1252,1135,0,bid,1,10
3757,1252,1135,0,no bid,2,0
3758,1252,1135,0,win,1,10
3759,1253,1135,1,bid,1,10
3760,1253,1135,1,no bid,2,0
3761,1253,1135,1,win,1,10
3762,1254,1135,2,bid,1,10
3763,1254,1135,2,no bid,2,0
3764,1254,1135,2,win,1,10
3765,1255,1136,0,bid,1,10
3766,1255,1136,0,no bid,2,0
3767,1255,1136,0,win,1,10
3768,1256,1136,1,bid,1,10
3769,1256,1136,1,no bid,2,0
3770,1256,1136,1,win,1,10
3771,1257,1136,2,bid,1,10
3772,1257,1136,2,no bid,2,0
3773,1257,1136,2,win,1,10
3774,1258,1137,0,bid,1,10
3775,1258,1137,0,no bid,2,0
3776,1258,1137,0,win,1,10
3777,1259,1137,1,bid,1,10
3778,1259,1137,1,no bid,2,0
3779,1259,1137,1,win,1,10
3780,1260,1137,2,bid,1,10
3781,1260,1137,2,no bid,2,0
3782,1260,1137,2,win,1,10
3783,1261,1138,0,bid,1,10
3784,1261,1138,0,no bid,2,0
3785,1261,1138,0,win,1,10
3786,1262,1138,1,bid,1,10
3787,1262,1138,1,no bid,2,0
3788,1262,1138,1,win,1,10
3789,1263,1138,2,bid,1,10
3790,1263,1138,2,no bid,2,0
3791,1263,1138,2,win,1,10
3792,1264,1139,0,bid,1,10
3793,1264,1139,0,no bid,2,0
3794,1264,1139,0,win,1,10
3795,1265,1139,1,bid,1,10
3796,1265,1139,1,no bid,2,0
3797,1265,1139,1,win,1,10
3798,1266,1139,2,bid,1,10
3799,1266,1139,2,no bid,2,0
3800,1266,1139,2,win,1,10
3801,1267,1140,0,bid,1,10
3802,1267,1140,0,no bid,2,0
3803,1267,1140,0,win,1,10
3804,1268,1140,1,bid,1,10
3805,1268,1140,1,no bid,2,0
3806,1268,1140,1,win,1,10
3807,1269,1140,2,bid,1,10
3808,1269,1140,2,no bid,2,0
3809,1269,1140,2,win,1,10
3810,1270,1141,0,bid,1,10
3811,1270,1141,0,no bid,2,0
3812,1270,1141,0,win,1,10
3813,1271,1141,1,bid,1,10
3814,1271,1141,1,no bid,2,0
3815,1271,1141,1,win,1,10
3816,1272,1141,2,bid,1,10
3817,1272,1141,2,no bid,2,0
3818,1272,1141,2,win,1,10
3819,1273,1142,0,bid,1,10
3820,1273,1142,0,no bid,2,0
3821,1273,1142,0,win,1,10
3822,1274,1142,1,bid,1,10
3823,1274,1142,1,no bid,2,0
3824,1274,1142,1,win,1,10
3825,1275,1142,2,bid,1,10
3826,1275,1142,2,no bid,2,0
3827,1275,1142,2,win,1,10
3828,1276,1143,0,bid,1,10
3829,1276,1143,0,no bid,2,0
3830,1276,1143,0,win,1,10
3831,1277,1143,1,bid,1,10
3832,1277,1143,1,no bid,2,0
3833,1277,1143,1,win,1,10
3834,1278,1143,2,bid,1,10
3835,1278,1143,2,no bid,2,0
3836,1278,1143,2,win,1,10
3837,1279,1144,0,bid,1,10
3838,1279,1144,0,no bid,2,0
3839,1279,1144,0,win,1,10
3840,1280,1144,1,bid,1,10
3841,1280,1144,1,no bid,2,0
3842,1280,1144,1,win,1,10
3843,1281,1144,2,bid,1,10
3844,1281,1144,2,no bid,2,0
3845,1281,1144,2,win,1,10
3846,1282,1145,0,bid,1,10
3847,1282,1145,0,no bid,2,0
3848,1282,1145,0,win,1,10
3849,1283,1145,1,bid,1,10
3850,1283,1145,1,no bid,2,0
3851,1283,1145,1,win,1,10
3852,1284,1145,2,bid,1,10
3853,1284,1145,2,no bid,2,0
3854,1284,1145,2,win,1,10
3855,1285,1146,0,bid,1,10
3856,1285,1146,0,no bid,2,0
3857,1285,1146,0,win,1,10
3858,1286,1146,1,bid,1,10
3859,1286,1146,1,no bid,2,0
3860,1286,1146,1,win,1,10
3861,1287,1146,2,bid,1,10
3862,1287,1146,2,no bid,2,0
3863,1287,1146,2,win,1,10
3864,1288,1147,0,bid,1,10
3865,1288,1147,0,no bid,2,0
3866,1288,1147,0,win,1,10
3867,1289,1147,1,bid,1,10
3868,1289,1147,1,no bid,2,0
3869,1289,1147,1,win,1,10
3870,1290,1147,2,bid,1,10
3871,1290,1147,2,no bid,2,0
3872,1290,1147,2,win,1,10
3873,1291,1148,0,bid,1,10
3874,1291,1148,0,no bid,2,0
3875,1291,1148,0,win,1,10
3876,1292,1148,1,bid,1,10
3877,1292,1148,1,no bid,2,0
3878,1292,1148,1,win,1,10
3879,1293,1148,2,bid,1,10
3880,1293,1148,2,no bid,2,0
3881,1293,1148,2,win,1,10
3882,1294,1149,0,bid,1,10
3883,1294,1149,0,no bid,2,0
3884,1294,1149,0,win,1,10
3885,1295,1149,1,bid,1,10
3886,1295,1149,1,no bid,2,0
3887,1295,1149,1,win,1,10
3888,1296,1149,2,bid,1,10
3889,1296,1149,2,no bid,2,0
3890,1296,1149,2,win,1,10
3891,1297,1150,0,bid,1,10
3892,1297,1150,0,no bid,2,0
3893,1297,1150,0,win,1,10
3894,1298,1150,1,bid,1,10
3895,1298,1150,1,no bid,2,0
3896,1298,1150,1,win,1,10
3897,1299,1150,2,bid,1,10
3898,1299,1150,2,no bid,2,0
3899,1299,1150,2,win,1,10
3900,1300,1151,0,bid,1,10
3901,1300,1151,0,no bid,2,0
3902,1300,1151,0,win,1,10
3903,1301,1151,1,bid,1,10
3904,1301,1151,1,no bid,2,0
3905,1301,1151,1,win,1,10
3906,1302,1151,2,bid,1,10
3907,1302,1151,2,no bid,2,0
3908,1302,1151,2,win,1,10
3909,1303,1152,0,bid,1,10
3910,1303,1152,0,no bid,2,0
3911,1303,1152,0,win,1,10
3912,1304,1152,1,bid,1,10
3913,1304,1152,1,no bid,2,0
3914,1304,1152,1,win,1,10
3915,1305,1152,2,bid,1,10
3916,1305,1152,2,no bid,2,0
3917,1305,1152,2,win,1,10
3918,1306,1153,0,bid,1,10
3919,1306,1153,0,no bid,2,0
3920,1306,1153,0,win,1,10
3921,1307,1153,1,bid,1,10
3922,1307,1153,1,no bid,2,0
3923,1307,1153,1,win,1,10
3924,1308,1153,2,bid,1,10
3925,1308,1153,2,no bid,2,0
3926,1308,1153,2,win,1,10
3927,1309,1154,0,bid,1,10
3928,1309,1154,0,no bid,2,0
3929,1309,1154,0,win,1,10
3930,1310,1154,1,bid,1,10
3931,1310,1154,1,no bid,2,0
3932,1310,1154,1,win,1,10
3933,1311,1154,2,bid,1,10
3934,1311,1154,2,no bid,2,0
3935,1311,1154,2,win,1,10
3936,1312,1155,0,bid,1,10
3937,1312,1155,0,no bid,2,0
3938,1312,1155,0,win,1,10
3939,1313,1155,1,bid,1,10
3940,1313,1155,1,no bid,2,0
3941,1313,1155,1,win,1,10
3942,1314,1155,2,bid,1,10
3943,1314,1155,2,no bid,2,0
3944,1314,1155,2,win,1,10
3945,1315,1156,0,bid,1,10
3946,1315,1156,0,no bid,2,0
3947,1315,1156,0,win,1,10
3948,1316,1156,1,bid,1,10
3949,1316,1156,1,no bid,2,0
3950,1316,1156,1,win,1,10
3951,1317,1156,2,bid,1,10
3952,1317,1156,2,no bid,2,0
3953,1317,1156,2,win,1,10
3954,1318,1157,0,bid,1,10
3955,1318,1157,0,no bid,2,0
3956,1318,1157,0,win,1,10
3957,1319,1157,1,bid,1,10
3958,1319,1157,1,no bid,2,0
3959,1319,1157,1,win,1,10
3960,1320,1157,2,bid,1,10
3961,1320,1157,2,no bid,2,0
3962,1320,1157,2,win,1,10
3963,1321,1158,0,bid,1,10
3964,1321,1158,0,no bid,2,0
3965,1321,1158,0,win,1,10
3966,1322,1158,1,bid,1,10
3967,1322,1158,1,no bid,2,0
3968,1322,1158,1,win,1,10
3969,1323,1158,2,bid,1,10
3970,1323,1158,2,no bid,2,0
3971,1323,1158,2,win,1,10
3972,1324,1159,0,bid,1,10
3973,1324,1159,0,no bid,2,0
3974,1324,1159,0,win,1,10
3975,1325,1159,1,bid,1,10
3976,1325,1159,1,no bid,2,0
3977,1325,1159,1,win,1,10
3978,1326,1159,2,bid,1,10
3979,1326,1159,2,no bid,2,0
3980,1326,1159,2,win,1,10
3981,1327,1160,0,bid,1,10
3982,1327,1160,0,no bid,2,0
3983,1327,1160,0,win,1,10
3984,1328,1160,1,bid,1,10
3985,1328,1160,1,no bid,2,0
3986,1328,1160,1,win,1,10
3987,1329,1160,2,bid,1,10
3988,1329,1160,2,no bid,2,0
3989,1329,1160,2,win,1,10
3990,1330,1161,0,bid,1,10
3991,1330,1161,0,no bid,2,0
3992,1330,1161,0,win,1,10
3993,1331,1161,1,bid,1,10
3994,1331,1161,1,no bid,2,0
3995,1331,1161,1,win,1,10
3996,1332,1161,2,bid,1,10
3997,1332,1161,2,no bid,2,0
3998,1332,1161,2,win,1,10
3999,1333,1162,0,bid,1,10
4000,1333,1162,0,no bid,2,0
4001,1333,1162,0,win,1,10
4002,1334,1162,1,bid,1,10
4003,1334,1162,1,no bid,2,0
4004,1334,1162,1,win,1,10
4005,1335,1162,2,bid,1,10
4006,1335,1162,2,no bid,2,0
4007,1335,1162,2,win,1,10
4008,1336,1163,0,bid,1,10
4009,1336,1163,0,no bid,2,0
4010,1336,1163,0,win,1,10
4011,1337,1163,1,bid,1,10
4012,1337,1163,1,no bid,2,0
4013,1337,1163,1,win,1,10
4014,1338,1163,2,bid,1,10
4015,1338,1163,2,no bid,2,0
4016,1338,1163,2,win,1,10
4017,1339,1164,0,bid,1,10
4018,1339,1164,0,no bid,2,0
4019,1339,1164,0,win,1,10
4020,1340,1164,1,bid,1,10
4021,1340,1164,1,no bid,2,0
4022,1340,1164,1,win,1,10
4023,1341,1164,2,bid,1,10
4024,1341,1164,2,no bid,2,0
4025,1341,1164,2,win,1,10
4026,1342,1165,0,bid,1,10
4027,1342,1165,0,no bid,2,0
4028,1342,1165,0,win,1,10
4029,1343,1165,1,bid,1,10
4030,1343,1165,1,no bid,2,0
4031,1343,1165,1,win,1,10
4032,1344,1165,2,bid,1,10
4033,1344,1165,2,no bid,2,0
4034,1344,1165,2,win,1,10
4035,1345,1166,0,bid,1,10
4036,1345,1166,0,no bid,2,0
4037,1345,1166,0,win,1,10
4038,1346,1166,1,bid,1,10
4039,1346,1166,1,no bid,2,0
4040,1346,1166,1,win,1,10
4041,1347,1166,2,bid,1,10
4042,1347,1166,2,no bid,2,0
4043,1347,1166,2,win,1,10
4044,1348,1167,0,bid,1,10
4045,1348,1167,0,no bid,2,0
4046,1348,1167,0,win,1,10
4047,1349,1167,1,bid,1,10
4048,1349,1167,1,no bid,2,0
4049,1349,1167,1,win,1,10
4050,1350,1167,2,bid,1,10
4051,1350,1167,2,no bid,2,0
4052,1350,1167,2,win,1,10
4053,1351,1168,0,bid,1,10
4054,1351,1168,0,no bid,2,0
4055,1351,1168,0,win,1,10
4056,1352,1168,1,bid,1,10
4057,1352,1168,1,no bid,2,0
4058,1352,1168,1,win,1,10
4059,1353,1168,2,bid,1,10
4060,1353,1168,2,no bid,2,0
4061,1353,1168,2,win,1,10
4062,1354,1169,0,bid,1,10
4063,1354,1169,0,no bid,2,0
4064,1354,1169,0,win,1,10
4065,1355,1169,1,bid,1,10
4066,1355,1169,1,no bid,2,0
4067,1355,1169,1,win,1,10
4068,1356,1169,2,bid,1,10
4069,1356,1169,2,no bid,2,0
4070,1356,1169,2,win,1,10
4071,1357,1170,0,bid,1,10
4072,1357,1170,0,no bid,2,0
4073,1357,1170,0,win,1,10
4074,1358,1170,1,bid,1,10
4075,1358,1170,1,no bid,2,0
4076,1358,1170,1,win,1,10
4077,1359,1170,2,bid,1,10
4078,1359,1170,2,no bid,2,0
4079,1359,1170,2,win,1,10
4080,1360,1171,0,bid,1,10
4081,1360,1171,0,no bid,2,0
4082,1360,1171,0,win,1,10
4083,1361,1171,1,bid,1,10
4084,1361,1171,1,no bid,2,0
4085,1361,1171,1,win,1,10
4086,1362,1171,2,bid,1,10
4087,1362,1171,2,no bid,2,0
4088,1362,1171,2,win,1,10
4089,1363,1172,0,bid,1,10
4090,1363,1172,0,no bid,2,0
4091,1363,1172,0,win,1,10
4092,1364,1172,1,bid,1,10
4093,1364,1172,1,no bid,2,0
4094,1364,1172,1,win,1,10
4095,1365,1172,2,bid,1,10
4096,1365,1172,2,no bid,2,0
4097,1365,1172,2,win,1,10
4098,1366,1173,0,bid,1,10
4099,1366,1173,0,no bid,2,0
4100,1366,1173,0,win,1,10
4101,1367,1173,1,bid,1,10
4102,1367,1173,1,no bid,2,0
4103,1367,1173,1,win,1,10
4104,1368,1173,2,bid,1,10
4105,1368,1173,2,no bid,2,0
4106,1368,1173,2,win,1,10
4107,1369,1174,0,bid,1,10
4108,1369,1174,0,no bid,2,0
4109,1369,1174,0,win,1,10
4110,1370,1174,1,bid,1,10
4111,1370,1174,1,no bid,2,0
4112,1370,1174,1,win,1,10
4113,1371,1174,2,bid,1,10
4114,1371,1174,2,no bid,2,0
4115,1371,1174,2,win,1,10
4116,1372,1175,0,bid,1,10
4117,1372,1175,0,no bid,2,0
4118,1372,1175,0,win,1,10
4119,1373,1175,1,bid,1,10
4120,1373,1175,1,no bid,2,0
4121,1373,1175,1,win,1,10
4122,1374,1175,2,bid,1,10
4123,1374,1175,2,no bid,2,0
4124,1374,1175,2,win,1,10
4125,1375,1176,0,bid,1,10
4126,1375,1176,0,no bid,2,0
4127,1375,1176,0,win,1,10
4128,1376,1176,1,bid,1,10
4129,1376,1176,1,no bid,2,0
4130,1376,1176,1,win,1,10
4131,1377,1176,2,bid,1,10
4132,1377,1176,2,no bid,2,0
4133,1377,1176,2,win,1,10
4134,1378,1177,0,bid,1,10
4135,1378,1177,0,no bid,2,0
4136,1378,1177,0,win,1,10
4137,1379,1177,1,bid,1,10
4138,1379,1177,1,no bid,2,0
4139,1379,1177,1,win,1,10
4140,1380,1177,2,bid,1,10
4141,1380,1177,2,no bid,2,0
4142,1380,1177,2,win,1,10
4143,1381,1178,0,bid,1,10
4144,1381,1178,0,no bid,2,0
4145,1381,1178,0,win,1,10
4146,1382,1178,1,bid,1,10
4147,1382,1178,1,no bid,2,0
4148,1382,1178,1,win,1,10
4149,1383,1178,2,bid,1,10
4150,1383,1178,2,no bid,2,0
4151,1383,1178,2,win,1,10
4152,1384,1179,0,bid,1,10
4153,1384,1179,0,no bid,2,0
4154,1384,1179,0,win,1,10
4155,1385,1179,1,bid,1,10
4156,1385,1179,1,no bid,2,0
4157,1385,1179,1,win,1,10
4158,1386,1179,2,bid,1,10
4159,1386,1179,2,no bid,2,0
4160,1386,1179,2,win,1,10
4161,1387,1180,0,bid,1,10
4162,1387,1180,0,no bid,2,0
4163,1387,1180,0,win,1,10
4164,1388,1180,1,bid,1,10
4165,1388,1180,1,no bid,2,0
4166,1388,1180,1,win,1,10
4167,1389,1180,2,bid,1,10
4168,1389,1180,2,no bid,2,0
4169,1389,1180,2,win,1,10
4170,1390,1181,0,bid,1,10
4171,1390,1181,0,no bid,2,0
4172,1390,1181,0,win,1,10
4173,1391,1181,1,bid,1,10
4174,1391,1181,1,no bid,2,0
4175,1391,1181,1,win,1,10
4176,1392,1181,2,bid,1,10
4177,1392,1181,2,no bid,2,0
4178,1392,1181,2,win,1,10
4179,1393,1182,0,bid,1,10
4180,1393,1182,0,no bid,2,0
4181,1393,1182,0,win,1,10
4182,1394,1182,1,bid,1,10
4183,1394,1182,1,no bid,2,0
4184,1394,1182,1,win,1,10
4185,1395,1182,2,bid,1,10
4186,1395,1182,2,no bid,2,0
4187,1395,1182,2,win,1,10
4188,1396,1183,0,bid,1,10
4189,1396,1183,0,no bid,2,0
4190,1396,1183,0,win,1,10
4191,1397,1183,1,bid,1,10
4192,1397,1183,1,no bid,2,0
4193,1397,1183,1,win,1,10
4194,1398,1183,2,bid,1,10
4195,1398,1183,2,no bid,2,0
4196,1398,1183,2,win,1,10
4197,1399,1184,0,bid,1,10
4198,1399,1184,0,no bid,2,0
4199,1399,1184,0,win,1,10
4200,1400,1184,1,bid,1,10
4201,1400,1184,1,no bid,2,0
4202,1400,1184,1,win,1,10
4203,1401,1184,2,bid,1,10
4204,1401,1184,2,no bid,2,0
4205,1401,1184,2,win,1,10
4206,1402,1185,0,bid,1,10
4207,1402,1185,0,no bid,2,0
4208,1402,1185,0,win,1,10
4209,1403,1185,1,bid,1,10
4210,1403,1185,1,no bid,2,0
4211,1403,1185,1,win,1,10
4212,1404,1185,2,bid,1,10
4213,1404,1185,2,no bid,2,0
4214,1404,1185,2,win,1,10
4215,1405,1186,0,bid,1,10
4216,1405,1186,0,no bid,2,0
4217,1405,1186,0,win,1,10
4218,1406,1186,1,bid,1,10
4219,1406,1186,1,no bid,2,0
4220,1406,1186,1,win,1,10
4221,1407,1186,2,bid,1,10
4222,1407,1186,2,no bid,2,0
4223,1407,1186,2,win,1,10
4224,1408,1187,0,bid,1,10
4225,1408,1187,0,no bid,2,0
4226,1408,1187,0,win,1,10
4227,1409,1187,1,bid,1,10
4228,1409,1187,1,no bid,2,0
4229,1409,1187,1,win,1,10
4230,1410,1187,2,bid,1,10
4231,1410,1187,2,no bid,2,0
4232,1410,1187,2,win,1,10
4233,1411,1188,0,bid,1,10
4234,1411,1188,0,no bid,2,0
4235,1411,1188,0,win,1,10
4236,1412,1188,1,bid,1,10
4237,1412,1188,1,no bid,2,0
4238,1412,1188,1,win,1,10
4239,1413,1188,2,bid,1,10
4240,1413,1188,2,no bid,2,0
4241,1413,1188,2,win,1,10
4242,1414,1189,0,bid,1,10
4243,1414,1189,0,no bid,2,0
4244,1414,1189,0,win,1,10
4245,1415,1189,1,bid,1,10
4246,1415,1189,1,no bid,2,0
4247,1415,1189,1,win,1,10
4248,1416,1189,2,bid,1,10
4249,1416,1189,2,no bid,2,0
4250,1416,1189,2,win,1,10
4251,1417,1190,0,bid,1,10
4252,1417,1190,0,no bid,2,0
4253,1417,1190,0,win,1,10
4254,1418,1190,1,bid,1,10
4255,1418,1190,1,no bid,2,0
4256,1418,1190,1,win,1,10
4257,1419,1190,2,bid,1,10
4258,1419,1190,2,no bid,2,0
4259,1419,1190,2,win,1,10
4260,1420,1191,0,bid,1,10
4261,1420,1191,0,no bid,2,0
4262,1420,1191,0,win,1,10
4263,1421,1191,1,bid,1,10
4264,1421,1191,1,no bid,2,0
4265,1421,1191,1,win,1,10
4266,1422,1191,2,bid,1,10
4267,1422,1191,2,no bid,2,0
4268,1422,1191,2,win,1,10
4269,1423,1192,0,bid,1,10
4270,1423,1192,0,no bid,2,0
4271,1423,1192,0,win,1,10
4272,1424,1192,1,bid,1,10
4273,1424,1192,1,no bid,2,0
4274,1424,1192,1,win,1,10
4275,1425,1192,2,bid,1,10
4276,1425,1192,2,no bid,2,0
4277,1425,1192,2,win,1,10
4278,1426,1193,0,bid,1,10
4279,1426,1193,0,no bid,2,0
4280,1426,1193,0,win,1,10
4281,1427,1193,1,bid,1,10
4282,1427,1193,1,no bid,2,0
4283,1427,1193,1,win,1,10
4284,1428,1193,2,bid,1,10
4285,1428,1193,2,no bid,2,0
4286,1428,1193,2,win,1,10
4287,1429,1194,0,bid,1,10
4288,1429,1194,0,no bid,2,0
4289,1429,1194,0,win,1,10
4290,1430,1194,1,bid,1,10
4291,1430,1194,1,no bid,2,0
4292,1430,1194,1,win,1,10
4293,1431,1194,2,bid,1,10
4294,1431,1194,2,no bid,2,0
4295,1431,1194,2,win,1,10
